COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 30261 
 NOMBRE    : E.T.A. 175 TLACOLULA 
 ESTADO    : VERACRUZ DE IGNACIO DE LA LLAVE 
 MUNICIPIO : CHICONTEPEC 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 20.91666667 ° 
 LONGITUD  : -98.16666667 ° 
 ALTITUD   : 640 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1973-10-26	0	NULO	NULO	NULO
1980-08-04	2.5	8.7	34	23
1980-08-05	0	5.2	35	22.5
1980-08-06	30	6.7	36	23
1980-08-07	32	6.4	35.5	23
1980-08-08	0	5.9	34.5	22.5
1980-08-09	0	6.3	35	22
1980-08-10	0	7	36	23
1980-08-11	20	6.9	35.5	23.5
1980-08-12	17	5.9	36	22.5
1980-08-13	0	7.2	35	23
1980-08-14	0	7	34.5	22.5
1980-08-15	0	8	35	21.5
1980-08-16	17	6.2	34	22
1980-08-17	0	6.9	34.5	22
1980-08-18	0	7.8	35	21.5
1980-08-19	3	7.4	36	23
1980-08-20	0	9.7	35	23
1980-08-21	0	6.7	36	22
1980-08-22	0	6.4	35.5	23
1980-08-23	4.5	8.7	34.5	23.5
1980-08-24	1	6.8	35	21
1980-08-25	0	7	34.5	22.5
1980-08-26	0	6.3	35.5	22
1980-08-27	0	6.7	36.5	23.5
1980-08-28	0	6.9	36	23
1980-08-29	0	4.9	35	22.5
1980-08-30	0	5.4	35.5	22
1980-08-31	0	7.8	36	22.5
1980-09-01	42	5.2	37	19
1980-09-02	11	3.8	37.5	19
1980-09-03	1.5	5.4	28.5	19.5
1980-09-04	0	4.8	28	21
1980-09-05	0	6.3	30	21.5
1980-09-06	0	5.3	31	21.5
1980-09-07	0	5.9	33	21
1980-09-08	0	7.9	33.5	21
1980-09-09	0	5.2	32.5	21
1980-09-10	1	1.7	29	20.5
1980-09-11	0	3.6	30	19.5
1980-09-12	0	3.7	32.5	18.5
1980-09-13	0	3.8	32	20
1980-09-14	0	3.3	33	19.5
1980-09-15	1.5	5.1	31.5	19.5
1980-09-16	0	6.4	32	19.5
1980-09-17	0	7.1	33.5	20
1980-09-18	0	8.6	35	21
1980-09-19	0	6.4	34.5	22.5
1980-09-20	75	7	33.5	21.5
1980-09-21	50	9.9	37	20.5
1980-09-22	40	2	34	21.5
1980-09-23	0	2	35	20.5
1980-09-24	0	3	36	21.5
1980-09-25	5	2.9	35.5	20.5
1980-09-26	0	2.6	36	21.5
1980-09-27	0	4.2	35.5	22
1980-09-28	0	4.1	33	20.5
1980-09-29	0	4.2	33.5	20
1980-09-30	0	5	34	21.5
1980-10-01	0	5.2	31	19
1980-10-02	0	5.7	31.5	20
1980-10-03	0	5.9	30	20.5
1980-10-04	0	5.2	31	20
1980-10-05	0	5.1	30	20
1980-10-06	0	5.6	30.5	19.5
1980-10-07	0	4.4	31.5	19
1980-10-08	0	4.9	30	18.5
1980-10-09	0	3.8	32	19
1980-10-10	0	5.1	31	19.5
1980-10-11	0	4.1	30	19
1980-10-12	30	4.3	29.5	19.5
1980-10-13	0	3.6	34	18
1980-10-14	0	4.7	30.5	14
1980-10-15	0	4.9	31	19.5
1980-10-16	0	3.9	33	22
1980-10-17	0	4.5	35	22
1980-10-18	0	5.3	35	22
1980-10-19	10.5	3.3	35	20
1980-10-20	4	2.1	19	15
1980-10-21	0	4.8	23.5	15.5
1980-10-22	0	5.3	26	18
1980-10-23	0	4.9	28.5	20
1980-10-24	3	1.4	29	21.5
1980-10-25	5.5	0.7	23	17
1980-10-26	0	1	28	18
1980-10-27	0	5.2	33	21.5
1980-10-28	9	4.4	35	23
1980-10-29	0	1.4	13.6	12
1980-10-30	0	1.9	13	12
1980-10-31	0	2.2	20	11
1980-11-01	0	1.6	26.5	12
1980-11-02	0	2.8	27	12
1980-11-03	0	2.7	28	16
1980-11-04	0	3	28.5	17
1980-11-05	3	1.8	27	21
1980-11-06	3	1.7	29.5	18.5
1980-11-07	0	3.2	29	17
1980-11-08	0	4.8	29	15
1980-11-09	0	3.9	29	15.5
1980-11-10	0	2.8	29.5	16
1980-11-11	0	2.3	30	16
1980-11-12	0	2.6	29	15
1980-11-13	0	4.8	30	15
1980-11-14	0	2.6	30	17
1980-11-15	0	2.3	29	18
1980-11-16	0	3.7	31	17
1980-11-17	2.5	0.6	15	14
1980-11-18	0	0.9	13.5	12.5
1980-11-19	0	1	15	11.5
1980-11-20	5	1.6	17	12.5
1980-11-21	5	1.5	17	14
1980-11-22	0	2.8	27.5	14.5
1980-11-23	3	1.1	23.5	17
1980-11-24	0	1.3	21.5	18
1980-11-25	4	1.9	24	19
1980-11-26	0	1	15	12.5
1980-11-27	0	0.8	16.5	12
1980-11-28	0	1.2	19	14
1980-11-29	0	1	19.5	14
1980-11-30	0	0.4	20	14.5
1980-12-01	0	2.5	27	14
1980-12-02	25.5	5.1	26	19
1980-12-03	5.5	1	23	19
1980-12-04	0	2.1	23.5	20
1980-12-05	0	2.9	24	18.5
1980-12-06	9	1.3	26	19
1980-12-07	7	0.9	26.5	19.5
1980-12-08	0	3.4	30	19
1980-12-09	2	1.6	25.5	22.5
1980-12-10	1.5	1.4	18	16
1980-12-11	0	1.3	18	13
1980-12-12	0	0.4	20	15.5
1980-12-13	0	1.5	25	17
1980-12-14	0	1.6	24.5	18
1980-12-15	0	3.3	27	17
1980-12-16	0	3.8	27	18
1980-12-17	0	3.3	28	12
1980-12-18	0	1.5	20	10
1980-12-19	0	0.4	21	10
1980-12-20	2.5	1.5	22	11
1980-12-21	0	1.5	22	11
1980-12-22	0	3	22	12
1980-12-23	2	1	22	11
1980-12-24	0	1	24.5	11
1980-12-25	1	2	20	17
1980-12-26	0	1.1	21	11
1980-12-27	0	2	22	11
1980-12-28	0	2	22	11
1980-12-29	0	2.2	20	15.5
1980-12-30	0	0.9	20	17
1980-12-31	0	1.2	18.5	12
1981-01-01	0	3.1	20	16
1981-01-02	1	1	20	15
1981-01-03	0	2.9	20.5	16
1981-01-04	0	3.1	19.5	15.5
1981-01-05	0	1.1	25	16
1981-01-06	0	2.9	24	16
1981-01-07	0	2.2	24.5	17
1981-01-08	0	2.7	23.5	16
1981-01-09	0	2.2	23	18
1981-01-10	4.5	3.3	22.5	16
1981-01-11	10	0.6	17.1	16
1981-01-12	20	2.3	16	12.5
1981-01-13	18	0.9	15	12
1981-01-14	0	5.8	18.5	12
1981-01-15	0	1	22	13
1981-01-16	26.5	0.6	18	15
1981-01-17	35	0.8	15	13
1981-01-18	1.5	0.4	13.1	11
1981-01-19	0	1.5	18.5	11
1981-01-20	0	1.1	17	12
1981-01-21	27.5	1.6	18	12
1981-01-22	0	1.8	17	12
1981-01-23	0	2	16.5	11.5
1981-01-24	0	4.9	17	13
1981-01-25	0	3.2	16	13.5
1981-01-26	30	1.1	28	13.5
1981-01-27	0	3	28	8
1981-01-28	0	4.8	28	10
1981-01-29	0	1.8	25	11
1981-01-30	0	2.1	24.5	13
1981-01-31	0	3.1	25	15
1981-02-01	0	2.1	27	15
1981-02-02	3	2.1	26.5	14
1981-02-03	2	0.9	18	14.5
1981-02-04	0	1.8	19	10
1981-02-05	0	1	20	11
1981-02-06	0	1.2	21	11.5
1981-02-07	0	1.8	24	13
1981-02-08	0	1.1	24.5	14.5
1981-02-09	0	4.3	28.5	16
1981-02-10	0	5.6	35	18.5
1981-02-11	1.5	0.3	16	15
1981-02-12	0	1.2	15	9.5
1981-02-13	19.5	1.5	15.5	10
1981-02-14	13.5	1.9	15.5	10
1981-02-15	0	1.4	20.5	11.5
1981-02-16	1.5	1.4	20	15
1981-02-17	0	1.8	25	17.5
1981-02-18	0	2.9	25.5	16
1981-02-19	0	3.8	28	16
1981-02-20	0	3.4	28.5	16
1981-02-21	0	2.7	28	16
1981-02-22	0	1.7	27.5	15
1981-02-23	0	2.4	30	16
1981-02-24	3.5	5.7	24	12
1981-02-25	0	2.8	24	15
1981-02-26	0	3	25	15.5
1981-02-27	0	3.8	26	16
1981-02-28	0	2.3	28	16.5
1981-03-01	0	4.2	29	18
1981-03-02	0	4.2	29	20
1981-03-03	0	1.7	25	21
1981-03-04	0	3.7	26	20.5
1981-03-05	0	3.3	26.5	19
1981-03-06	0	5.6	27	19.5
1981-03-07	8.5	2.6	33	20
1981-03-08	4	0.4	19.1	18
1981-03-09	0	1	22	18
1981-03-10	1	1	22	18.5
1981-03-11	1	1.9	28.5	18.5
1981-03-12	4	0.2	23	18.5
1981-03-13	0	0.5	20.6	18
1981-03-14	0	3.3	23	18
1981-03-15	0	2.6	32	18
1981-03-16	0	4.5	28	18.5
1981-03-17	0	3	26	19
1981-03-18	0	4.2	33	15
1981-03-19	0	4.1	32	18
1981-03-20	0	4.8	35	15
1981-03-21	0	3.8	34	15
1981-03-22	0	6.9	32	15.5
1981-03-23	2.5	3.2	25.5	15
1981-03-24	3	0.3	20	16.5
1981-03-25	0	3.3	28	18
1981-03-26	0	5.1	31.5	17
1981-03-27	0	4.9	32.5	18
1981-03-28	0	4.9	33	19
1981-03-29	0	3.8	32.5	20
1981-03-30	0	5.6	32.5	20
1981-03-31	0	4.9	34	20
1981-04-01	0	4.4	32	22
1981-04-02	0	5.9	36	23
1981-04-03	0	5.8	35	21.5
1981-04-04	0	5.1	36	21
1981-04-05	0	2.3	24	21
1981-04-06	0	2.5	27	16
1981-04-07	0	4.3	28	16
1981-04-08	0	4	31.5	21
1981-04-09	0	4	34.5	20
1981-04-10	0	4.1	33.5	19.5
1981-04-11	0	4.1	35	19.5
1981-04-12	0	3.8	35	20
1981-04-13	0	4.8	33.5	20
1981-04-14	25	0.4	33	19
1981-04-15	23	2.1	31	19.5
1981-04-16	0	5.9	32.5	19
1981-04-17	0	4	32.5	20
1981-04-18	0	5.1	32	19
1981-04-19	0	4.8	32	22.5
1981-04-20	0	4.1	32	22.5
1981-04-21	0	4.1	32	22
1981-04-22	0	4.9	33.5	22
1981-04-23	5	1.5	33	22.5
1981-04-24	25	3.4	33	23
1981-04-25	1	0.3	25.5	21.5
1981-04-26	0	3.5	30	22
1981-04-27	0	4.4	33	24.5
1981-04-28	0	5.8	34	24.5
1981-04-29	0	5.1	25.5	24
1981-04-30	0	4.9	34.5	24
1981-05-01	0	4.9	35	23.5
1981-05-02	1.5	6.8	34	24
1981-05-03	0	3.1	32	24.5
1981-05-04	0	7.5	35	25
1981-05-05	0	5.5	36	20
1981-05-06	0	6.7	34	20.5
1981-05-07	0	6.4	35	20.5
1981-05-08	0	6.6	33	21
1981-05-09	82.5	11.4	37	26.5
1981-05-10	0	3.9	27	20.5
1981-05-11	0	5.6	32	18.5
1981-05-12	0	5.4	32	20
1981-05-13	0	5.4	33.5	20
1981-05-14	0	5.1	33	22
1981-05-15	0	4.2	34	22.5
1981-05-16	0	7.8	34	23.5
1981-05-17	0	6	39	24
1981-05-18	0	5.9	39	25
1981-05-19	20	2.7	39	24
1981-05-20	0	5.2	30	23.5
1981-05-21	0	4.9	32	22
1981-05-22	5	11.2	34	23
1981-05-23	0	3.3	34	23
1981-05-24	0	3.8	36	23
1981-05-25	1	5.1	35	24
1981-05-26	0	7.1	38	22.5
1981-05-27	0	6.9	38	22.5
1981-05-28	15	3.1	38.5	23
1981-05-29	0	8.4	39	23.5
1981-05-30	0	5.3	35	23.5
1981-05-31	3	8.1	35	23.5
1981-06-01	0	5.8	35	24
1981-06-02	0	6.9	35	23.5
1981-06-03	18	2.2	36	23
1981-06-04	0	6.4	36.5	24
1981-06-05	0	6.7	35.5	25
1981-06-06	0	6.8	35	24
1981-06-07	0	6.6	36	24.5
1981-06-08	5	3.2	36	24
1981-06-09	0	6.5	38	26
1981-06-10	0	6.6	38	26
1981-06-11	0	5.4	38	26.5
1981-06-12	0	5.6	38.5	25
1981-06-13	4.5	3	38	26.5
1981-06-14	2	1	38	25
1981-06-15	8	8.6	29	25.5
1981-06-16	47	1.6	28	24
1981-06-17	50	2.1	29.5	24
1981-06-18	24	0.9	29.5	24
1981-06-19	7	2.7	29.5	24
1981-06-20	0	5.6	33	24.5
1981-06-21	0	6.3	33	25.5
1981-06-22	0	6.6	34	24
1981-06-23	0	5.9	33.5	24.5
1981-06-24	4.5	1.2	33	23.5
1981-06-25	45	2.3	30	24.5
1981-06-26	5	1.8	30	24
1981-06-27	1	3.2	31	23.5
1981-06-28	0	6.2	33	23
1981-06-29	0	6.6	35	24
1981-06-30	0	7.5	35	24.5
1981-07-01	0	5.8	35	24
1981-07-02	0	5.1	35	24
1981-07-03	0	6.9	35	23.5
1981-07-04	2.5	2.6	34	24
1981-07-05	0	4.1	35	22
1981-07-06	1.5	1.4	36	24
1981-07-07	20	0.9	34	24.5
1981-07-08	16	1.9	35	23
1981-07-09	0	5.1	34.5	24.5
1981-07-10	0	5.2	35	23
1981-07-11	35	1.9	36	24
1981-07-12	0	5.9	37	24.5
1981-07-13	0	5.2	37	23.5
1981-07-14	0	4.2	33.5	24
1981-07-15	0	6	34	24
1981-07-16	25	1.8	36	23.5
1981-07-17	20	2.9	35	24
1981-07-18	5	3.1	35	25
1981-07-19	0	4.9	35	24
1981-07-20	15	2.2	34	24
1981-07-21	0	7.1	35	24.5
1981-07-22	0	6.8	33	23.5
1981-07-23	0	4.9	33.5	23
1981-07-24	0	6.1	32	23.5
1981-07-25	25	2.9	33	24
1981-07-26	0	6.1	34	24
1981-07-27	0	6.2	35	24
1981-07-28	20	2.7	36	24.5
1981-07-29	0	6.1	35	24
1981-07-30	0	3.1	36	23.5
1981-07-31	1.5	4.4	35	23
1981-08-01	0	7	35	23
1981-08-02	0	6.1	35	23.5
1981-08-03	7	3	36	24
1981-08-04	2	5.3	36.5	23.5
1981-08-05	10	6.7	37.5	23
1981-08-06	0	6.9	35.5	23.5
1981-08-07	0	6.1	36	24
1981-08-08	60	2.1	36.5	23
1981-08-09	0	4.9	36	22.5
1981-08-10	0	5.8	36	23
1981-08-11	0	4.6	35	24
1981-08-12	20	2.7	33	23.5
1981-08-13	30.5	3.4	35.5	23
1981-08-14	0	5.7	36	23
1981-08-15	0	5.5	35.5	24
1981-08-16	0	7.8	36	23.5
1981-08-17	0	6.2	36.5	23
1981-08-18	0	6.8	36.5	23
1981-08-19	0	7	36	23.5
1981-08-20	0	4.6	37	22.5
1981-08-21	10.5	3.5	36	23
1981-08-22	5	3.6	35.5	23
1981-08-23	0	5.2	35.5	23.5
1981-08-24	30	3.8	36	24
1981-08-25	20	3	35.5	22.5
1981-08-26	0	4.9	35	22.5
1981-08-27	0	7.1	35.5	22.5
1981-08-28	0	6.6	36	22
1981-08-29	8	4.4	37	23.5
1981-08-30	12	3.9	36.5	23.5
1981-08-31	0	6.9	36	23
1981-09-01	0	6.4	37	22
1981-09-02	38	5.9	38	23
1981-09-03	0	6.1	38	22
1981-09-04	58	6.9	37	23
1981-09-05	44.5	4.5	36.5	24.5
1981-09-06	0	5.4	34	22.5
1981-09-07	0	4.1	35	22.5
1981-09-08	0	4.1	35	22
1981-09-09	0	4.7	34	22.5
1981-09-10	0	4.4	35	22
1981-09-11	0	4.9	35	23
1981-09-12	0	4.7	35	23
1981-09-13	0	6.1	35	22.5
1981-09-14	0	6	35	23
1981-09-15	0	5.6	35	25
1981-09-16	13.5	4.1	35	23
1981-09-17	63	5.9	33	22.5
1981-09-18	38	5.9	28	22
1981-09-19	3	5.6	28	19
1981-09-20	0	5.4	34	17.5
1981-09-21	0	4.2	35	20
1981-09-22	0	4.5	34	20
1981-09-23	0	8	33	24
1981-09-24	12	1.6	30	24.5
1981-09-25	0	4	33	24
1981-09-26	0	4.7	34.5	21
1981-09-27	28	4.1	29	22
1981-09-28	98.5	3.1	25	23
1981-09-29	13.5	4.4	28	24
1981-09-30	12	4.6	28	23
1981-10-01	1	2.5	32	24
1981-10-02	0	2	31	23
1981-10-03	9.5	4.3	33	22.5
1981-10-04	0	4.9	33	23
1981-10-05	0	3	33	24
1981-10-06	0	3.8	32	24.5
1981-10-07	0	4.2	33	25
1981-10-08	0	4.3	34	23.5
1981-10-09	0	3.8	34.5	23.5
1981-10-10	0	3.8	34.5	23.5
1981-10-11	17	4.9	33	23.5
1981-10-12	0	5.7	33	24
1981-10-13	0	5.8	35	26
1981-10-14	0	4.6	33	26
1981-10-15	0	3.7	33	25
1981-10-16	0	3	33	21
1981-10-17	0	4.3	33.5	21
1981-10-18	0	4.7	34	20
1981-10-19	13	3.2	34.5	20
1981-10-20	0	2.9	33	21.5
1981-10-21	0	3.1	34.5	21
1981-10-22	0	2.6	32	19
1981-10-23	5	3.3	23.5	21
1981-10-24	0	1.8	24	15.5
1981-10-25	0	2.6	32	17
1981-10-26	0	2.8	27	22
1981-10-27	0	3.4	30	18.5
1981-10-28	0	4.3	30	18.5
1981-10-29	0	6.2	32	18
1981-10-30	0	2.9	33	20
1981-11-01	0	1.5	28	17
1981-11-02	0	1.9	27.5	13
1981-11-03	0	3.5	29	11.5
1981-11-04	0	3	30	12
1981-11-05	0	2.5	33	15.5
1981-11-06	0	3.6	31	19
1981-11-07	0	3.9	33.5	20
1981-11-08	0	3.8	33	20
1981-11-09	0	2.6	26.5	20
1981-11-10	0	2.4	28	19
1981-11-11	0	2.3	27	15
1981-11-12	0	4.1	26	11
1981-11-13	0	5	28.5	15.5
1981-11-14	0	2.6	29	15
1981-11-15	0	2.6	30	16
1981-11-16	0	3.1	32	15.5
1981-11-17	0	2.8	32	14
1981-11-18	0	2.8	32	13
1981-11-19	0	4	24	12.5
1981-11-20	0	3.9	25	11
1981-11-21	0	3.7	26	12
1981-11-22	0	4.4	30	18
1981-11-23	0	3.1	32	18
1981-11-24	0	1.9	32	15.5
1981-11-25	0	3.7	31	18
1981-11-26	0	3	32	17
1981-11-27	0	2.9	33	17
1981-11-28	0	3	33	17.5
1981-11-29	0	1.5	31	23
1981-11-30	0	3.3	35	21
1981-12-01	13.5	2.3	30.5	22
1981-12-02	26	1.4	33	18
1981-12-03	0	3.5	26	18.5
1981-12-04	103	2.1	26	15
1981-12-05	0	1.4	26	16
1981-12-06	11	1.5	26.5	16.5
1981-12-07	0	1.7	28	16
1981-12-08	0	1.8	28	19
1981-12-09	0	3.1	32	19
1981-12-10	0	2.9	32	18
1981-12-11	0	3.1	29.5	19
1981-12-12	0	1.2	29.5	18.5
1981-12-13	0	2.9	30	17
1981-12-14	0	2	30	16
1981-12-15	0	2	30	16
1981-12-16	0	1.8	29.5	15
1981-12-17	0	1.9	29	15.5
1981-12-18	0	2.4	29	14
1981-12-19	0	2.8	28	14
1981-12-20	0	2.3	27.6	14
1981-12-21	0	3.2	27	15
1981-12-22	0	3.8	28	14
1981-12-23	0	2.3	26	13.5
1981-12-24	0	2.8	26	14
1981-12-25	0	3.4	25.5	14.5
1981-12-26	0	3.5	26.5	15
1981-12-27	0	2.8	27	13.5
1981-12-28	0	3.1	28	14
1981-12-29	0	2.5	28	14.5
1981-12-30	0	2.5	27.5	13.5
1981-12-31	0	3.2	28	13
1982-01-01	0	3.85	24	13
1982-01-02	0	3.3	25	13.5
1982-01-03	0	3.8	25	13
1982-01-04	0	2.6	23	14
1982-01-05	0	2.55	26	13
1982-01-06	0	2.85	30	14.5
1982-01-07	1	2.6	30	14
1982-01-08	0	3.2	26	14
1982-01-09	0	1.15	25	11
1982-01-10	0	1.85	24	11
1982-01-11	2.5	1.05	25	10.5
1982-01-12	0	1.75	22	10.5
1982-01-13	1.5	3	33	12
1982-01-14	0	2.3	22	9
1982-01-15	0	1.7	22	7
1982-01-16	11.5	1.65	26	8
1982-01-17	2	1.8	26	15
1982-01-18	0.01	1.6	26	15
1982-01-19	0	3.8	30	14.5
1982-01-20	0	1.1	29	17
1982-01-21	0	4.55	30	21
1982-01-22	0	3	32	18
1982-01-23	0	1.45	28	17.5
1982-01-24	0	1.9	27	16
1982-01-25	0	3.15	31	16.5
1982-01-26	0	4.55	30	17
1982-01-27	0	4.05	29.5	17
1982-01-28	0	3.8	29	16.5
1982-01-29	0	2.85	30	17
1982-01-30	0	3.05	30	16.5
1982-01-31	0	3.4	32	16.5
1982-02-01	0	3.1	22.5	11
1982-02-02	0	2.7	32	11.5
1982-02-03	0	1.6	21	14
1982-02-04	0	0.6	22	14.5
1982-02-05	1	3.2	28.5	16
1982-02-06	2.5	1.1	15.1	13.4
1982-02-07	0	3.3	17	9
1982-02-08	0	3.7	28	10
1982-02-09	0	2.7	32	12
1982-02-10	0	2.3	24	11
1982-02-11	0	1.8	25	15.5
1982-02-12	4	0.9	24	16
1982-02-13	3.5	1.7	18.1	17
1982-02-14	0.5	1.2	20.5	14.5
1982-02-15	0	3.4	30	14
1982-02-16	0	3.4	32.5	18.5
1982-02-17	0	1.6	27	20
1982-02-18	0	2.8	28	21
1982-02-19	6.5	0.8	28.5	20
1982-02-20	0	2.1	30	19
1982-02-21	35	3.1	22	20.5
1982-02-22	0	3.7	29	18.5
1982-02-23	0	3.1	28	17
1982-02-24	0	4.3	30.5	18
1982-02-25	0	4	29.5	20.5
1982-02-26	25	2.1	27	20
1982-02-27	0	0.9	24	16
1982-02-28	3	1	26	13
1982-03-01	0	0.4	18	12
1982-03-02	0	4.5	26	16.5
1982-03-03	0	4.8	30.5	15
1982-03-04	0	2.5	31	16
1982-03-05	0	4.9	35	19
1982-03-06	5	1.5	22.6	21.5
1982-03-07	0	2.5	13	9
1982-03-08	0	3	21.5	5
1982-03-09	0	3.9	25	9
1982-03-10	0	3.6	26	16
1982-03-11	0	4.2	31	17
1982-03-12	0	3.7	31	18
1982-03-13	0	3.8	32	17.5
1982-03-14	0	3.7	34	19.5
1982-03-15	0	5.5	34	19
1982-03-16	0	4.3	35	22.5
1982-03-17	0	4.3	37	22
1982-03-18	0	2.2	36.5	22
1982-03-19	0	2.1	35	21
1982-03-20	0	3.1	35.5	22
1982-03-21	7.5	10.3	36	22.5
1982-03-22	5.5	9.8	32	20
1982-03-23	0	1.4	29	23
1982-03-24	0	4.8	34	23
1982-03-25	2	7.6	33	24
1982-03-26	6.5	1	27	22
1982-03-27	1.5	4.1	30	22
1982-03-28	3.5	0.9	21.1	20
1982-03-29	0	3.8	29	18
1982-03-30	0	4.9	35	18.5
1982-03-31	0	5.3	36	22
1982-04-01	0	6.6	34	24
1982-04-02	0	6.3	34	23
1982-04-03	0	5.2	35.5	22
1982-04-04	0	5.1	35.5	21
1982-04-05	0	5.8	36	22.5
1982-04-06	0	4.4	36	21.5
1982-04-07	0	4.9	35	20
1982-04-08	0	4.7	35	21.5
1982-04-09	0	4.2	36	22
1982-04-10	0	4.1	35	23
1982-04-11	0	3.1	34	22.5
1982-04-12	0	4.2	35.5	23
1982-04-13	0	4.8	36.5	24.5
1982-04-14	0	5.1	36.5	23
1982-04-15	0	5.3	37	23
1982-04-16	0	5.5	38	21
1982-04-17	0	6.1	37.5	24
1982-04-18	4	2.1	38	24
1982-04-19	0	3.9	37	23.5
1982-04-20	32	3.1	36	22.5
1982-04-21	2	3	26	22
1982-04-22	4	2	22	19
1982-04-23	0	2.8	24.5	17
1982-04-24	0	5.6	31	18
1982-04-25	0	3.5	30	21.5
1982-04-26	0	4.5	34	21.5
1982-04-27	1.5	3.5	33	24
1982-04-28	0	2.7	33	24
1982-04-29	0	2.8	33.5	21.5
1982-04-30	0	5.2	34	21.5
1982-05-01	11	7.8	34	20
1982-05-02	0	3.9	33.5	21
1982-05-03	0	3.9	33.5	20.5
1982-05-04	6	3.2	33	21
1982-05-05	0	5.3	31	20.5
1982-05-06	0	2.5	33	24
1982-05-07	4	3.3	33.5	24.5
1982-05-08	0	2.8	32	23
1982-05-09	0	3	31.5	22.5
1982-05-10	0	5.1	34.5	23
1982-05-11	0	4.1	33	25.5
1982-05-12	5	0.7	38	26
1982-05-13	6	1.5	38.5	22.5
1982-05-14	9	1.2	36.5	23.5
1982-05-15	0	6.9	37.5	24
1982-05-16	0	6.1	38	22.5
1982-05-17	6	4.5	34	22.5
1982-05-18	0	4.4	32	23
1982-05-19	0	3	39	22
1982-05-20	15	4.9	35	24.5
1982-05-21	41	1.2	28	25
1982-05-22	5	1.3	27.5	22.5
1982-05-23	2.5	2.2	32	25.5
1982-05-24	0.5	3.8	31	25.5
1982-05-25	0	3.4	33	25.5
1982-05-26	0	3.7	34	25.5
1982-05-27	0	5.2	35	25.5
1982-05-28	0	4.5	35	26.5
1982-05-29	0	5	35	27.5
1982-05-30	0	5.4	39	26.5
1982-05-31	0	5.2	39	24
1982-06-01	0	6.5	36	24
1982-06-02	0	5.7	36	24
1982-06-03	0	5.9	37	27.5
1982-06-04	0	6.1	37	25.5
1982-06-05	0	5.5	38	25
1982-06-06	9	4	33	27
1982-06-07	0	5.9	35	26.5
1982-06-08	0	5.9	34	26
1982-06-09	0	4.4	35	25
1982-06-10	6	1.3	35	25.5
1982-06-11	0	5.1	35	24.5
1982-06-12	0	5.6	34	24.5
1982-06-13	0	3.9	33	26
1982-06-14	0	5.5	35	24
1982-06-15	0	4.8	36	24
1982-06-16	0	5.2	37	25.5
1982-06-17	0	6.1	37.5	23.5
1982-06-18	0	5.1	38	24.5
1982-06-19	0	6.1	39	26
1982-06-20	0	6.2	38	25
1982-06-21	0	6.5	38	24
1982-06-22	0	5.4	38	23.5
1982-06-23	6	7.8	38	24.5
1982-06-24	0	6.9	37.5	25
1982-06-25	0	5.2	38	25
1982-06-26	0	5.7	38	24
1982-06-27	5.5	2.3	39.5	25
1982-06-28	6	2.3	30.5	26.5
1982-06-29	0	5.5	36	25
1982-06-30	0	4.1	38	25.5
1982-07-01	0	3.95	37.5	25.5
1982-07-02	0	4.05	38	24.5
1982-07-03	0	4.05	39	25
1982-07-04	0	4.15	38.5	26
1982-07-05	0	5.4	38	25.5
1982-07-06	0	5.5	35	24
1982-07-07	0	4.7	36	25
1982-07-08	0	5.15	37.5	26
1982-07-09	0	4.35	38	25.5
1982-07-10	6	3.2	37.5	25
1982-07-11	0	6.05	39	24.5
1982-07-12	0	4.65	38.5	25
1982-07-13	0	5.05	38.5	26
1982-07-14	0	4.9	39	25.5
1982-07-15	0	5.7	39	26.5
1982-07-16	0	4.2	39.5	26.5
1982-07-17	0	4.95	38	25
1982-07-18	0	4.05	37.5	26.5
1982-07-19	0	5.1	39	24.5
1982-07-20	10	1.95	38.5	24.5
1982-07-21	3	1.55	38	24
1982-07-22	0	5.35	37.5	25
1982-07-23	0	6.05	38	26.5
1982-07-24	0	5.7	37.5	25.5
1982-07-25	0	6.1	39	25
1982-07-26	0	5.85	38.5	25.5
1982-07-27	0	5.1	37.5	26
1982-07-28	0	5.8	38	24.5
1982-07-29	0	4.95	39	25
1982-07-30	0	5.55	39.5	24.5
1982-07-31	0	6.5	38.5	25
1982-08-01	0	4.95	36	24.5
1982-08-02	0	5.05	37	24.5
1982-08-03	0	5.05	38	25
1982-08-04	0	5.15	38.5	25.5
1982-08-05	0	5.03	38	25
1982-08-06	0	6.85	37.5	25.5
1982-08-07	0.01	5.85	37	24.5
1982-08-08	0	5.3	38	24
1982-08-09	0	6.5	38.5	25
1982-08-10	0	5.25	38	24.5
1982-08-11	0	5.8	37.5	25
1982-08-12	0	0.6	38.5	25.5
1982-08-13	0	6.35	37.5	25
1982-08-14	4	3.45	39	25
1982-08-15	0	5.7	39.5	24.5
1982-08-16	0	5	38.5	24.5
1982-08-17	0	5.8	39	25
